Date,gdp.log,real.rate,interest.rate,inflation,inflation.expectations
2021-01-01,9.95182718666071,-1.81302339281975,0.0811439248725732,3.51126162700537,1.89416731769232
2021-04-01,9.96691032645921,-3.47098743406025,0.0708858492294517,5.83589910788173,3.54187328328971
2021-07-01,9.97502106718758,-3.86337676144577,0.0914018370161029,4.7025555022516,3.95477859846187
2021-10-01,9.9918464462172,-4.69928397516782,0.0811439248725732,5.07199536302286,4.78042790004039
2022-01-01,9.98685722740397,-5.22675375022375,0.123094009771485,5.78894106682475,5.34984775999524
2022-04-01,9.98544350571077,-4.25973062021997,0.783741394960358,4.61039612862209,5.04347201518033
2022-07-01,9.99200809849051,-2.83905497735758,2.24101352937529,4.8489414684618,5.08006850673288
2022-10-01,9.99834221951933,-1.19562590735898,3.77188633166485,4.62177029218668,4.96751223902383
2023-01-01,10.0038906052556,-0.0453828512034713,4.68368426622339,4.83516058043686,4.72906711742686
2023-04-01,10.0089888082896,0.714184099179021,5.18992582013986,3.59709454275803,4.47574172096084
2023-07-01,10.0208957179374,1.61507845449406,5.47660055036592,2.39206296810586,3.86152209587186
